"record_id"	"park_name"	"category"	"order"	"family"	"scientific_name"	"common_name"	"record_status"	"occurrence"	"nativeness"	"abundance"	"conservation_status"
"BIBE-1576"	"Big Bend National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Scaphiopus couchii"	"Couch's Spadefoot"	"Approved"	"Present"	"Native"	"Common"	"Species of Concern"
"BIBE-1577"	"Big Bend National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea multiplicata"	"Mexican Spadefoot"	"Approved"	"Present"	"Native"	"Rare"	NA
"BIBE-1578"	"Big Bend National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma tigrinum"	"Tiger Salamander"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	NA
"BIBE-1579"	"Big Bend National Park"	"Fish"	"Acipenseriformes"	"Acipenseridae"	"Acipenser oxyrinchus"	"Atlantic Sturgeon"	"Approved"	"Not Confirmed"	"Unknown"	NA	NA
"BIBE-1580"	"Big Bend National Park"	"Fish"	"Acipenseriformes"	"Acipenseridae"	"Scaphirhynchus platorynchus"	"Shovelnose Sturgeon"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	NA
"BIBE-1581"	"Big Bend National Park"	"Fish"	"Anguilliformes"	"Anguillidae"	"Anguilla rostrata"	"American Eel"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	NA
"BIBE-1582"	"Big Bend National Park"	"Fish"	"Atheriniformes"	"Atherinopsidae"	"Menidia beryllina"	"Inland Silverside"	"Approved"	"Present"	"Not Native"	"Unknown"	NA
"BIBE-1583"	"Big Bend National Park"	"Fish"	"Characiformes"	"Characidae"	"Astyanax mexicanus"	"Mexican Tetra"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1584"	"Big Bend National Park"	"Fish"	"Clupeiformes"	"Clupeidae"	"Dorosoma cepedianum"	"Gizzard Shad"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1585"	"Big Bend National Park"	"Fish"	"Clupeiformes"	"Clupeidae"	"Dorosoma petenense"	"Threadfin Shad"	"Approved"	"Present"	"Not Native"	"Unknown"	NA
"BIBE-1586"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Catostomidae"	"Carpiodes"	"Carpsuckers"	"In Review"	NA	NA	NA	NA
"BIBE-1587"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Catostomidae"	"Carpiodes carpio"	"River Carpsucker"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1588"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Catostomidae"	"Cycleptus elongatus"	"Blue Sucker"	"Approved"	"Present"	"Native"	"Unknown"	"Species of Concern"
"BIBE-1589"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Catostomidae"	"Ictiobus bubalus"	"Smallmouth Buffalo"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1590"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Catostomidae"	"Ictiobus niger"	"Black Buffalo"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1591"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Catostomidae"	"Moxostoma austrinum"	"Mexican Redhorse"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1592"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Campostoma ornatum"	"Mexican Stoneroller"	"Approved"	"Present"	"Native"	"Unknown"	"Species of Concern"
"BIBE-1593"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Cyprinella lutrensis"	"Red Shiner"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1594"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Cyprinella lutrensis blairi"	"Maravillas Red Shiner"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	NA
"BIBE-1595"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Cyprinella venusta"	"Blacktail Shiner"	"Approved"	"Present"	"Not Native"	"Unknown"	NA
"BIBE-1596"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Cyprinus carpio"	"Common Carp"	"Approved"	"Present"	"Not Native"	"Unknown"	NA
"BIBE-1597"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Dionda episcopa"	"Roundnose Minnow"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	NA
"BIBE-1598"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Hybognathus amarus"	"Rio Grande Silvery Minnow"	"Approved"	"Present"	"Native"	"Unknown"	"Endangered"
"BIBE-1599"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Macrhybopsis aestivalis"	"Speckled Chub"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1600"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Notropis braytoni"	"Tamaulipas Shiner"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1601"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Notropis chihuahua"	"Chihuahua Shiner"	"Approved"	"Present"	"Native"	"Unknown"	"Species of Concern"
"BIBE-1602"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Notropis jemezanus"	"Rio Grande Shiner"	"Approved"	"Present"	"Native"	"Unknown"	"Species of Concern"
"BIBE-1603"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Notropis orca"	"Phantom Shiner"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	NA
"BIBE-1604"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Notropis simus"	"Bluntnose Shiner"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BIBE-1605"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Notropis stramineus"	"Sand Shiner"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1606"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Pimephales promelas"	"Fathead Minnow"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1607"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Pimephales vigilax"	"Bullhead Minnow"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1608"	"Big Bend National Park"	"Fish"	"Cypriniformes"	"Cyprinidae"	"Rhinichthys cataractae"	"Longnose Dace"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1609"	"Big Bend National Park"	"Fish"	"Cyprinodontiformes"	"Cyprinodontidae"	"Cyprinodon eximius"	"Conchos Pupfish"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	"Species of Concern"
"BIBE-1610"	"Big Bend National Park"	"Fish"	"Cyprinodontiformes"	"Fundulidae"	"Fundulus grandis"	"Gulf Killifish"	"Approved"	"Present"	"Not Native"	"Unknown"	NA
"BIBE-1611"	"Big Bend National Park"	"Fish"	"Cyprinodontiformes"	"Fundulidae"	"Fundulus zebrinus"	"Plains Killifish"	"Approved"	"Present"	"Not Native"	"Unknown"	NA
"BIBE-1612"	"Big Bend National Park"	"Fish"	"Cyprinodontiformes"	"Poeciliidae"	"Gambusia affinis"	"Western Mosquitofish"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1613"	"Big Bend National Park"	"Fish"	"Cyprinodontiformes"	"Poeciliidae"	"Gambusia gaigei"	"Big Bend Gambusia"	"Approved"	"Present"	"Native"	"Unknown"	"Endangered"
"BIBE-1614"	"Big Bend National Park"	"Fish"	"Perciformes"	"Centrarchidae"	"Lepomis cyanellus"	"Green Sunfish"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1615"	"Big Bend National Park"	"Fish"	"Perciformes"	"Centrarchidae"	"Lepomis gulosus"	"Warmouth"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1616"	"Big Bend National Park"	"Fish"	"Perciformes"	"Centrarchidae"	"Lepomis macrochirus"	"Bluegill"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1617"	"Big Bend National Park"	"Fish"	"Perciformes"	"Centrarchidae"	"Lepomis megalotis"	"Longear Sunfish"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1618"	"Big Bend National Park"	"Fish"	"Perciformes"	"Centrarchidae"	"Lepomis microlophus"	"Redear Sunfish"	"Approved"	"Present"	"Not Native"	"Unknown"	NA
"BIBE-1619"	"Big Bend National Park"	"Fish"	"Perciformes"	"Centrarchidae"	"Micropterus salmoides"	"Largemouth Bass"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1620"	"Big Bend National Park"	"Fish"	"Perciformes"	"Cichlidae"	"Oreochromis aureus"	"Blue Tilapia"	"Approved"	"Present"	"Not Native"	"Unknown"	NA
"BIBE-1621"	"Big Bend National Park"	"Fish"	"Perciformes"	"Moronidae"	"Morone chrysops"	"White Bass"	"Approved"	"Present"	"Not Native"	"Unknown"	NA
"BIBE-1622"	"Big Bend National Park"	"Fish"	"Perciformes"	"Sciaenidae"	"Aplodinotus grunniens"	"Freshwater Drum"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1623"	"Big Bend National Park"	"Fish"	"Semionotiformes"	"Lepisosteidae"	"Atractosteus spatula"	"Alligator Gar"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	NA
"BIBE-1624"	"Big Bend National Park"	"Fish"	"Semionotiformes"	"Lepisosteidae"	"Lepisosteus oculatus"	"Spotted Gar"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1625"	"Big Bend National Park"	"Fish"	"Semionotiformes"	"Lepisosteidae"	"Lepisosteus osseus"	"Longnose Gar"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1626"	"Big Bend National Park"	"Fish"	"Siluriformes"	"Ictaluridae"	"Ameiurus natalis"	"Yellow Bullhead"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1627"	"Big Bend National Park"	"Fish"	"Siluriformes"	"Ictaluridae"	"Ictalurus furcatus"	"Blue Catfish"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1628"	"Big Bend National Park"	"Fish"	"Siluriformes"	"Ictaluridae"	"Ictalurus lupus"	"Headwater Catfish"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	NA
"BIBE-1629"	"Big Bend National Park"	"Fish"	"Siluriformes"	"Ictaluridae"	"Ictalurus punctatus"	"Channel Catfish"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1630"	"Big Bend National Park"	"Fish"	"Siluriformes"	"Ictaluridae"	"Pylodictis"	"Flathead Catfish"	"In Review"	NA	NA	NA	NA
"BIBE-1631"	"Big Bend National Park"	"Fish"	"Siluriformes"	"Ictaluridae"	"Pylodictis olivaris"	"Flathead Catfish"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1632"	"Big Bend National Park"	"Vascular Plant"	NA	NA	"Chamaesyce spurca"	"None"	"In Review"	"Present"	"Native"	"Unknown"	NA
"BIBE-1633"	"Big Bend National Park"	"Vascular Plant"	NA	NA	"Chamaesyce theriaca var. spurca"	"None"	"In Review"	"Present"	"Native"	"Unknown"	NA
"BIBE-1634"	"Big Bend National Park"	"Vascular Plant"	NA	NA	"Chamaesyce triligulata"	"None"	"In Review"	"Present"	"Native"	"Unknown"	NA
"BIBE-1635"	"Big Bend National Park"	"Vascular Plant"	NA	NA	"Coryphantha echinus var. echinus"	"None"	"In Review"	"Present"	"Native"	"Unknown"	NA
"BIBE-1636"	"Big Bend National Park"	"Vascular Plant"	NA	NA	"Coryphantha echinus var. robusta"	"None"	"In Review"	"Present"	"Native"	"Unknown"	NA
"BIBE-1637"	"Big Bend National Park"	"Vascular Plant"	NA	NA	"Coryphantha sneedii var. albicolumnaria"	"None"	"In Review"	"Present"	"Native"	"Unknown"	NA
"BIBE-1638"	"Big Bend National Park"	"Vascular Plant"	NA	NA	"Echinocereus chisoensis var. chisoensis"	"Chisos Mountain Hedgehog Cactus"	"Approved"	"Present"	"Native"	"Unknown"	"Threatened"
"BIBE-1639"	"Big Bend National Park"	"Vascular Plant"	NA	NA	"Echinomastus intertextus var. intertextus"	"None"	"In Review"	"Present"	"Native"	"Unknown"	NA
"BIBE-1640"	"Big Bend National Park"	"Vascular Plant"	NA	NA	"Elyonurus barbiculmis"	"None"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BIBE-1641"	"Big Bend National Park"	"Vascular Plant"	NA	NA	"Opuntia mackensenii var. minor"	"None"	"In Review"	"Present"	"Native"	"Unknown"	NA
"BIBE-1642"	"Big Bend National Park"	"Vascular Plant"	NA	NA	"Opuntia schottii var. schottii"	"None"	"In Review"	"Present"	"Native"	"Unknown"	NA
"BIBE-1643"	"Big Bend National Park"	"Vascular Plant"	"Alismatales"	"Alismataceae"	"Sagittaria graminea"	"Grassy Arrowhead"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1644"	"Big Bend National Park"	"Vascular Plant"	"Alismatales"	"Alismataceae"	"Sagittaria longiloba"	"Long-Barb Arrowhead"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1645"	"Big Bend National Park"	"Vascular Plant"	"Alismatales"	"Hydrocharitaceae"	"Najas guadalupensis"	"Southern Waternymph"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BIBE-1646"	"Big Bend National Park"	"Vascular Plant"	"Alismatales"	"Hydrocharitaceae"	"Vallisneria americana"	"American Eelgrass"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1647"	"Big Bend National Park"	"Vascular Plant"	"Alismatales"	"Potamogetonaceae"	"Potamogeton clystocarpus"	"Little Aguja Pondweed"	"Approved"	"Not Confirmed"	"Native"	NA	"Endangered"
"BIBE-1648"	"Big Bend National Park"	"Vascular Plant"	"Alismatales"	"Potamogetonaceae"	"Potamogeton diversifolius"	"Waterthread Pondweed"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1649"	"Big Bend National Park"	"Vascular Plant"	"Alismatales"	"Potamogetonaceae"	"Stuckenia pectinata"	"None"	"In Review"	"Present"	"Native"	"Unknown"	NA
"BIBE-1650"	"Big Bend National Park"	"Vascular Plant"	"Apiales"	"Apiaceae"	"Aletes acaulis"	"Stemless Indian Parsley"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1651"	"Big Bend National Park"	"Vascular Plant"	"Apiales"	"Apiaceae"	"Chaerophyllum tainturieri"	"Chervil"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1652"	"Big Bend National Park"	"Vascular Plant"	"Apiales"	"Apiaceae"	"Ciclospermum leptophyllum"	"Marsh Parsley"	"Approved"	"Present"	"Not Native"	"Unknown"	NA
"BIBE-1653"	"Big Bend National Park"	"Vascular Plant"	"Apiales"	"Apiaceae"	"Cymopterus hallii"	"None"	"In Review"	"Present"	"Native"	"Unknown"	NA
"BIBE-1654"	"Big Bend National Park"	"Vascular Plant"	"Apiales"	"Apiaceae"	"Torilis arvensis"	"Spreading Hedgeparsley"	"Approved"	"Present"	"Not Native"	"Unknown"	NA
"BIBE-1655"	"Big Bend National Park"	"Vascular Plant"	"Apiales"	"Araliaceae"	"Hydrocotyle umbellata"	"Manyflower Marshpennywort"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1656"	"Big Bend National Park"	"Vascular Plant"	"Apiales"	"Araliaceae"	"Hydrocotyle verticillata"	"Whorled Marsh Pennywort"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1657"	"Big Bend National Park"	"Vascular Plant"	"Arecales"	"Arecaceae"	"Phoenix dactylifera"	"Date Palm"	"Approved"	"Present"	"Not Native"	"Unknown"	NA
"BIBE-1658"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Amaryllidaceae"	"Allium cernuum"	"Nodding Onion"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1659"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Amaryllidaceae"	"Allium drummondii"	"Drummond's Onion"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1660"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Amaryllidaceae"	"Allium glandulosum"	"Gland Onion"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1661"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Amaryllidaceae"	"Allium kunthii"	"Kunth's Onion"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1662"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Amaryllidaceae"	"Allium perdulce var. sperryi"	"Sperry's Onion"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1663"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Amaryllidaceae"	"Cooperia drummondii"	"Evening Rainlily"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1664"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Amaryllidaceae"	"Nothoscordum bivalve"	"Crowpoison"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1665"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Amaryllidaceae"	"Nothoscordum texanum"	"Texas False Garlic"	"Approved"	"Not Confirmed"	"Unknown"	NA	NA
"BIBE-1666"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Amaryllidaceae"	"Zephyranthes longifolia"	"Copper Zephyrlily"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1667"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Asparagaceae"	"Agave glomeruliflora"	"Chisos Agave"	"Approved"	"Present"	"Native"	"Unknown"	"Species of Concern"
"BIBE-1668"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Asparagaceae"	"Agave havardiana"	"Harvard Agave"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1669"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Asparagaceae"	"Agave lechuguilla"	"Lechuguilla"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1670"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Asparagaceae"	"Asparagus officinalis"	"Asparagus"	"Approved"	"Present"	"Not Native"	"Unknown"	NA
"BIBE-1671"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Asparagaceae"	"Dasylirion heteracanthum"	"Trans-Pecos Sotol"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BIBE-1672"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Asparagaceae"	"Dasylirion leiophyllum"	"Green Sotol"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1673"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Asparagaceae"	"Nolina erumpens"	"Beargrass"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1674"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Asparagaceae"	"Nolina texana"	"Sacahuista"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1675"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Asparagaceae"	"Yucca elata"	"Soaptree Yucca"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1676"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Asparagaceae"	"Yucca faxoniana"	"Eve's Needle"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1677"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Asparagaceae"	"Yucca rostrata"	"Beaked Yucca"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1678"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Asparagaceae"	"Yucca thompsoniana"	"Beaked Yucca"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1679"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Asparagaceae"	"Yucca torreyi"	"Torrey Yucca"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1680"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Orchidaceae"	"Epipactis gigantea"	"Giant Helleborine"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1681"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Orchidaceae"	"Hexalectris grandiflora"	"Greenman's Hexalectris"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1682"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Orchidaceae"	"Hexalectris nitida"	"Glass Mountain Coral-Root"	"Approved"	"Present"	"Native"	"Unknown"	"Species of Concern"
"BIBE-1683"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Orchidaceae"	"Hexalectris revoluta"	"Chisos Coral-Root"	"Approved"	"Present"	"Native"	"Unknown"	"Under Review"
"BIBE-1684"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Orchidaceae"	"Hexalectris spicata"	"Crested Coralroot"	"In Review"	NA	NA	NA	NA
"BIBE-1685"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Orchidaceae"	"Hexalectris spicata var. arizonica"	"Spiked Crested Coralroot"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1686"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Orchidaceae"	"Hexalectris spicata var. spicata"	"Spiked Crested Coralroot"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1687"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Orchidaceae"	"Hexalectris warnockii"	"Texas Crested-Coralroot"	"Approved"	"Present"	"Native"	"Unknown"	"Species of Concern"
"BIBE-1688"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Orchidaceae"	"Malaxis ehrenbergii"	"Ehrenberg's Adder's-Mouth Orchid"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BIBE-1689"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Orchidaceae"	"Malaxis macrostachya"	"Chiricahua Adder's-Mouth Orchid"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BIBE-1690"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Orchidaceae"	"Malaxis wendtii"	"Wendt's Adder's-Mouth Orchid"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1691"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Orchidaceae"	"Spiranthes cinnabarina"	"Scarlet Ladies'-Tresses"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1692"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Orchidaceae"	"Spiranthes confusa"	"Confused Ladies'-Tresses"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1693"	"Big Bend National Park"	"Vascular Plant"	"Asparagales"	"Orchidaceae"	"Stenorrhynchos michuacanus"	"Michuacan Ladies'-Tresses"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1694"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Acourtia nana"	"Desert Holly"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1695"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Acourtia runcinata"	"Featherleaf Desertpeony"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1696"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Acourtia wrightii"	"Brownfoot"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1697"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Ageratina havanensis"	"Havana Snakeroot"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BIBE-1698"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Ageratina herbacea"	"Fragrant Snakeroot"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1699"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Ageratina rothrockii"	"Rothrock's Snakeroot"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1700"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Ageratina wrightii"	"Wright's Snakeroot"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1701"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Amblyolepis setigera"	"Huisache Daisy"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1702"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Ambrosia acanthicarpa"	"Annual Bursage"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BIBE-1703"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Ambrosia artemisiifolia"	"Common Ragweed"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BIBE-1704"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Ambrosia confertiflora"	"Weakleaf Bur Ragweed"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1705"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Ambrosia psilostachya"	"Western Ragweed"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1706"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Amphiachyris dracunculoides"	"Prairie Broomweed"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1707"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Aphanostephus ramosissimus var. humilis"	"Plains Doze Daisy"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1708"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Artemisia carruthii"	"Carruth's Wormwood"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1709"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Artemisia caudata"	"None"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BIBE-1710"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Artemisia dracunculus"	"Tarragon"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BIBE-1711"	"Big Bend National Park"	"Vascular Plant"	"Asterales"	"Asteraceae"	"Artemisia ludoviciana"	"White Sagebrush"	"In Review"	NA	NA	NA	NA
